documentId,fileName,relativePath,jurisdiction,region,year,years,documentType,primaryTopic,secondaryTopics,extension,size,modifiedAt,classificationStatus,confidence
"0774c80581c1ac71","关于印发《连云港市卫生计生系统失信黑名单管理办法（试行）》的通知.pdf","02_醫院管理與品質\未標示年份\关于印发《连云港市卫生计生系统失信黑名单管理办法（试行）》的通知.pdf","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","其他／待確認","","pdf","3714080","2022-10-10T02:50:32.000Z","classified_candidate","0.35"
"a5777f11db96e87c","关于印发医疗卫生机构亡故患者全流程服务管理规定的通知.pdf","02_醫院管理與品質\未標示年份\关于印发医疗卫生机构亡故患者全流程服务管理规定的通知.pdf","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","其他／待確認","","pdf","1548986","2026-05-07T00:11:08.000Z","classified_candidate","0.35"
"343e392c1a84d370","关于印发医疗机构工作人员廉洁从业九项准则的通知.pdf","02_醫院管理與品質\未標示年份\关于印发医疗机构工作人员廉洁从业九项准则的通知.pdf","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","醫療治理與依法執業","","pdf","603898","2022-06-09T09:28:54.000Z","classified_candidate","0.35"
"3633b2a075116d8c","关于印发医疗联合体管理办法（试行）的通知.pdf","02_醫院管理與品質\未標示年份\关于印发医疗联合体管理办法（试行）的通知.pdf","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","其他／待確認","","pdf","334745","2022-06-04T06:36:50.000Z","classified_candidate","0.35"
"56d5c4f79922f7bf","关于对严重危害正常医疗秩序的失信行为责任人实施联合惩戒合作备忘录.docx","02_醫院管理與品質\未標示年份\关于对严重危害正常医疗秩序的失信行为责任人实施联合惩戒合作备忘录.docx","CN","地區待確認","年份待確認","","醫院評鑑／認證標準","消防、治安與應急管理","醫院評鑑與醫療品質；醫療治理與依法執業","docx","1113286","2022-05-26T01:31:46.000Z","classified_candidate","0.75"
"05088aef9d822132","关于开展医疗乱象专项整治行动的通知.docx","02_醫院管理與品質\未標示年份\关于开展医疗乱象专项整治行动的通知.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","資訊安全與個人資料；藥事與藥品管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；生殖、婦幼與月子服務；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；環境、能源與醫療廢棄物；臨床診療與醫療技術；醫院評鑑與醫療品質；醫療治理與依法執業","docx","17632","2022-05-25T10:00:22.000Z","classified_candidate","0.35"
"ee82a2250a30cfb8","关于推动医疗责任保险有关问题的通知.docx","02_醫院管理與品質\未標示年份\关于推动医疗责任保险有关问题的通知.docx","CN","地區待確認","年份待確認","","研究論文／文獻","資訊安全與個人資料","臨床研究與人體試驗；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","docx","13243","2022-05-26T01:52:12.000Z","classified_candidate","0.75"
"4ed969a2a03feb88","关于推进医院安全秩序管理工作的指导意见.docx","02_醫院管理與品質\未標示年份\关于推进医院安全秩序管理工作的指导意见.docx","CN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","資訊安全與個人資料；感染預防與控制；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；後勤、建築與設施安全","docx","19199","2022-05-26T01:33:28.000Z","classified_candidate","0.75"
"b86c5866189e5b46","关于进一步做好分级诊疗制度建设有关重点工作的通知.docx","02_醫院管理與品質\未標示年份\关于进一步做好分级诊疗制度建设有关重点工作的通知.docx","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；生殖、婦幼與月子服務；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；臨床診療與醫療技術；醫院評鑑與醫療品質；醫療治理與依法執業","docx","17582","2023-03-01T02:09:48.000Z","classified_candidate","0.35"
"903d36e01500123f","关于适用中华人民共和国民法典总则编若干问题的解释.docx","02_醫院管理與品質\未標示年份\关于适用中华人民共和国民法典总则编若干问题的解释.docx","CN","地區待確認","年份待確認","","公告／通知／函釋","醫療保險與支付","","docx","18416","2022-05-25T03:51:22.000Z","classified_candidate","0.75"
"ef552efe2011e00e","关节镜诊疗技术临床应用管理规范.pdf","02_醫院管理與品質\未標示年份\关节镜诊疗技术临床应用管理规范.pdf","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","其他／待確認","","pdf","178181","2024-05-29T11:14:14.000Z","classified_candidate","0.35"
"d0c175e569f201de","函-修正112年度醫院評鑑基準(醫學中心適用).pdf","02_醫院管理與品質\未標示年份\函-修正112年度醫院評鑑基準(醫學中心適用).pdf","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","","pdf","71220","2023-07-27T12:26:44.000Z","classified_candidate","0.35"
"021a21658c1c3c6d","副本評鑑材料整理清單0715.xlsx","02_醫院管理與品質\未標示年份\副本評鑑材料整理清單0715.xlsx","UNKNOWN","地區待確認","年份待確認","","查檢表／稽核表","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；財務、採購與內部稽核；醫院評鑑與醫療品質；後勤、建築與設施安全；醫療治理與依法執業","xlsx","46013","2024-07-18T06:02:30.000Z","classified_candidate","0.35"
"daba278a529cd204","副本評鑑材料整理清單0718.xlsx","02_醫院管理與品質\未標示年份\副本評鑑材料整理清單0718.xlsx","UNKNOWN","地區待確認","年份待確認","","查檢表／稽核表","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；財務、採購與內部稽核；醫院評鑑與醫療品質；後勤、建築與設施安全；醫療治理與依法執業","xlsx","45840","2024-07-18T06:03:18.000Z","classified_candidate","0.35"
"8cafcbe9dae8a08a","北京市医疗机构门诊预约诊疗服务管理规范.pdf","02_醫院管理與品質\未標示年份\北京市医疗机构门诊预约诊疗服务管理规范.pdf","UNKNOWN","北京","年份待確認","","待確認或非規範文件","醫療治理與依法執業","","pdf","812010","2023-04-02T08:02:34.000Z","classified_candidate","0.35"
"7a5d33b30fbd14f9","北京市医院安全秩序管理规定.docx","02_醫院管理與品質\未標示年份\北京市医院安全秩序管理规定.docx","CN","北京","年份待確認","","教材／簡報／參考資料","資訊安全與個人資料","護理管理；急診與緊急醫療；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","docx","16501","2022-05-26T03:11:50.000Z","classified_candidate","0.75"
"5ffccc153d5af666","北京市医院安全秩序管理规定（2）.docx","02_醫院管理與品質\未標示年份\北京市医院安全秩序管理规定（2）.docx","CN","北京","年份待確認","","教材／簡報／參考資料","資訊安全與個人資料","護理管理；急診與緊急醫療；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","docx","16501","2022-05-26T03:11:50.000Z","classified_candidate","0.75"
"2eb2c3538d294fa7","医学X线检查操作规程.pdf","02_醫院管理與品質\未標示年份\医学X线检查操作规程.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","其他／待確認","","pdf","833800","2024-08-22T05:24:12.000Z","classified_candidate","0.35"
"baa72041117aa4a7","医学检验实验室管理规范.pdf","02_醫院管理與品質\未標示年份\医学检验实验室管理规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫技、檢驗與病理","","pdf","3164270","2022-08-24T01:58:08.000Z","classified_candidate","0.35"
"6b66b8c65f8b79c0","医师外出会诊管理暂行规定.pdf","02_醫院管理與品質\未標示年份\医师外出会诊管理暂行规定.pdf","UNKNOWN","地區待確認","年份待確認","","行政法規／條例","其他／待確認","","pdf","168319","2022-06-01T05:02:58.000Z","classified_candidate","0.35"
"1123b85fe654db2a","医政（管理）评审专家培训讲义2.5[最终定稿].docx","02_醫院管理與品質\未標示年份\医政（管理）评审专家培训讲义2.5[最终定稿].docx","CN","地區待確認","年份待確認","","查檢表／稽核表","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；生殖、婦幼與月子服務；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；財務、採購與內部稽核；醫院評鑑與醫療品質；後勤、建築與設施安全；圖書、教育與文件管理；醫療治理與依法執業","docx","53574","2023-08-31T12:49:16.000Z","classified_candidate","0.75"
"ff0e10eb1ecd0bc5","医疗不良事件的统计方式及存在的问题.pdf","02_醫院管理與品質\未標示年份\医疗不良事件的统计方式及存在的问题.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1269505","2025-09-12T00:56:22.000Z","needs_review","0.35"
"b346044a5b87c9cc","医疗卫生机构医疗废物卫生管理规范遼寧.pdf","02_醫院管理與品質\未標示年份\医疗卫生机构医疗废物卫生管理规范遼寧.pdf","UNKNOWN","遼寧","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","655565","2023-03-31T13:08:40.000Z","needs_review","0.35"
"8476d65c1e368037","医疗器械不良事件监测和再评价管理办法.docx","02_醫院管理與品質\未標示年份\医疗器械不良事件监测和再评价管理办法.docx","CN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；醫技、檢驗與病理；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；財務、採購與內部稽核；醫療治理與依法執業","docx","48855","2022-08-24T06:31:52.000Z","classified_candidate","0.75"
"a4423d8e461cd3cd","医疗广告管理办法.docx","02_醫院管理與品質\未標示年份\医疗广告管理办法.docx","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","臨床研究與人體試驗","醫療治理與依法執業","docx","15304","2021-01-25T08:54:56.000Z","classified_candidate","0.35"
"f7c857213055afbb","医疗广告管理办法（2）.docx","02_醫院管理與品質\未標示年份\医疗广告管理办法（2）.docx","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","臨床研究與人體試驗","醫療治理與依法執業","docx","15100","2022-05-26T01:00:34.000Z","classified_candidate","0.35"
"03256e4840fae7b5","医疗机构与第三方医疗业务合作自查表.docx","02_醫院管理與品質\未標示年份\医疗机构与第三方医疗业务合作自查表.docx","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫療治理與依法執業","","docx","17042","2022-07-11T14:20:08.000Z","classified_candidate","0.35"
"99f72ca5a8310e1e","医疗机构临床决策支持系统应用管理规范（试行）.pdf","02_醫院管理與品質\未標示年份\医疗机构临床决策支持系统应用管理规范（试行）.pdf","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫療治理與依法執業","","pdf","1559378","2023-09-21T07:36:00.000Z","classified_candidate","0.35"
"9e52ca3cbb52e3f0","医疗机构依法执业自查管理办法.pdf","02_醫院管理與品質\未標示年份\医疗机构依法执业自查管理办法.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫療治理與依法執業","","pdf","1557459","2026-01-27T07:57:08.000Z","classified_candidate","0.35"
"1c55c57cedac2769","医疗机构制度管理制度.pdf","02_醫院管理與品質\未標示年份\医疗机构制度管理制度.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫療治理與依法執業","","pdf","840433","2025-03-03T06:16:28.000Z","classified_candidate","0.35"
"a1e9a537695b6a61","医疗机构基本标准（试行）.docx","02_醫院管理與品質\未標示年份\医疗机构基本标准（试行）.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","病歷、電子病歷與醫療資料","藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；生殖、婦幼與月子服務；生殖、婦幼與月子服務；臨床研究與人體試驗；職業安全與員工健康；醫療器材與設備；臨床診療與醫療技術；後勤、建築與設施安全；醫療治理與依法執業","docx","105981","2021-01-25T07:45:12.000Z","classified_candidate","0.35"
"042f0b7e4dd4d5ea","医疗机构手术质量安全管理示意图.pdf","02_醫院管理與品質\未標示年份\医疗机构手术质量安全管理示意图.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","手術、麻醉與疼痛管理","醫療治理與依法執業","pdf","356191","2025-07-03T05:08:38.000Z","classified_candidate","0.35"
"77fc70ad234dcc09","医疗机构投诉接待处理“十应当”.doc","02_醫院管理與品質\未標示年份\医疗机构投诉接待处理“十应当”.doc","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫療治理與依法執業","","doc","18432","2022-08-24T07:16:02.000Z","classified_candidate","0.35"
"eac2c59c73d89078","医疗机构投诉接待处理“十应当”.docx","02_醫院管理與品質\未標示年份\医疗机构投诉接待处理“十应当”.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","臨床研究與人體試驗；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；醫療治理與依法執業","docx","14933","2022-05-25T09:59:20.000Z","classified_candidate","0.35"
"2af1f073a3b48cad","医疗机构投诉管理办法 (2).doc","02_醫院管理與品質\未標示年份\医疗机构投诉管理办法 (2).doc","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫療治理與依法執業","","doc","54842","2022-06-05T15:27:56.000Z","classified_candidate","0.35"
"de98072e0d3594e0","医疗机构投诉管理办法.doc","02_醫院管理與品質\未標示年份\医疗机构投诉管理办法.doc","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫療治理與依法執業","","doc","54842","2023-03-01T09:30:06.000Z","classified_candidate","0.35"
"3b0b9b452ea1181d","医疗机构投诉管理办法.docx","02_醫院管理與品質\未標示年份\医疗机构投诉管理办法.docx","CN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；護理管理；醫技、檢驗與病理；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；後勤、建築與設施安全；醫療治理與依法執業","docx","25422","2022-05-25T09:56:44.000Z","classified_candidate","0.75"
"662096b7602c91e8","医疗机构新生儿安全管理制度（试行）.docx","02_醫院管理與品質\未標示年份\医疗机构新生儿安全管理制度（试行）.docx","UNKNOWN","地區待確認","年份待確認","","公告／通知／函釋","藥事與藥品管理","感染預防與控制；護理管理；急診與緊急醫療；生殖、婦幼與月子服務；醫療器材與設備；消防、治安與應急管理；醫療治理與依法執業","docx","16696","2022-08-24T09:15:18.000Z","classified_candidate","0.35"
"4cc5669cee4cfccc","医疗机构日间医疗质量管理暂行规定.pdf","02_醫院管理與品質\未標示年份\医疗机构日间医疗质量管理暂行规定.pdf","UNKNOWN","地區待確認","年份待確認","","行政法規／條例","醫院評鑑與醫療品質","醫院評鑑與醫療品質；醫療治理與依法執業","pdf","1573232","2023-08-28T05:14:36.000Z","classified_candidate","0.35"
"16adf57cfbceedd2","医疗机构标志标准.pdf","02_醫院管理與品質\未標示年份\医疗机构标志标准.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫療治理與依法執業","","pdf","253809","2026-01-29T02:31:38.000Z","classified_candidate","0.35"
"5304c4b292be964f","医疗机构门诊质量管理暂行规定.docx","02_醫院管理與品質\未標示年份\医疗机构门诊质量管理暂行规定.docx","CN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫院評鑑與醫療品質；醫療治理與依法執業","docx","15590","2022-06-28T00:45:02.000Z","classified_candidate","0.75"
"764a222059cb0914","医疗管理 护理质量管理.pdf","02_醫院管理與品質\未標示年份\医疗管理 护理质量管理.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫院評鑑與醫療品質","護理管理；醫療治理與依法執業","pdf","652581","2022-06-20T04:02:58.000Z","classified_candidate","0.35"
"0870e139eac1de93","医疗联合体管理办法.pdf","02_醫院管理與品質\未標示年份\医疗联合体管理办法.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","其他／待確認","","pdf","290571","2022-06-04T06:37:48.000Z","classified_candidate","0.35"
"bdb7eb80154132ed","医疗质量安全核心制度要点.pdf","02_醫院管理與品質\未標示年份\医疗质量安全核心制度要点.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫院評鑑與醫療品質","醫院評鑑與醫療品質","pdf","1859667","2023-08-06T08:36:18.000Z","classified_candidate","0.35"
"06f71e44e8743598","医疗质量管理与控制指标汇编5.0版(1)(1).pdf","02_醫院管理與品質\未標示年份\医疗质量管理与控制指标汇编5.0版(1)(1).pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫院評鑑與醫療品質","醫院評鑑與醫療品質","pdf","3656803","2023-11-25T02:26:32.000Z","classified_candidate","0.35"
"2367379be39c0caf","医疗质量管理办法.pdf","02_醫院管理與品質\未標示年份\医疗质量管理办法.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫院評鑑與醫療品質","醫院評鑑與醫療品質","pdf","233744","2022-06-04T09:20:28.000Z","classified_candidate","0.35"
"ee79dae089ca0552","医疗质量管理办法（2）.pdf","02_醫院管理與品質\未標示年份\医疗质量管理办法（2）.pdf","UNKNOWN","地區待確認","年份待確認","","院內制度／SOP","醫院評鑑與醫療品質","醫院評鑑與醫療品質","pdf","233744","2022-06-04T09:20:28.000Z","classified_candidate","0.35"
"002fec5f4aad7b36","医院候诊室卫生标准青海.pdf","02_醫院管理與品質\未標示年份\医院候诊室卫生标准青海.pdf","UNKNOWN","青海","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","698763","2023-10-06T12:20:50.000Z","needs_review","0.35"
"9c026eca28b9770d","医院多学科诊疗管理规范.pdf","02_醫院管理與品質\未標示年份\医院多学科诊疗管理规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","853945","2023-03-31T13:16:26.000Z","needs_review","0.35"
"4b9c20a214a2fccc","医院应急管理体系建设规范.pdf","02_醫院管理與品質\未標示年份\医院应急管理体系建设规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","急診與緊急醫療","消防、治安與應急管理","pdf","301720","2023-03-31T13:15:10.000Z","classified_candidate","0.35"
"e48abc949b4e2601","医院手术部（室）管理规范.doc","02_醫院管理與品質\未標示年份\医院手术部（室）管理规范.doc","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","手術、麻醉與疼痛管理","","doc","36046","2024-08-07T07:12:00.000Z","classified_candidate","0.35"
"1d079c661843ad0f","医院消毒供应中心 第1部分：管理规范.pdf","02_醫院管理與品質\未標示年份\医院消毒供应中心 第1部分：管理规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","感染預防與控制","","pdf","255326","2022-07-01T15:50:56.000Z","classified_candidate","0.35"
"0960b1815d24747c","医院消毒供应中心 第1部分：管理规范（2）.pdf","02_醫院管理與品質\未標示年份\医院消毒供应中心 第1部分：管理规范（2）.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","感染預防與控制","","pdf","255326","2022-07-01T15:50:56.000Z","classified_candidate","0.35"
"c8fee2a1e9ab9ca0","医院病房床单元设施.pdf","02_醫院管理與品質\未標示年份\医院病房床单元设施.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","484321","2020-06-13T11:21:04.000Z","needs_review","0.35"
"7c39cba39db258d1","医院病房床单元设施（2）.pdf","02_醫院管理與品質\未標示年份\医院病房床单元设施（2）.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","484321","2022-08-26T08:37:28.000Z","needs_review","0.35"
"5c91bcfd7eedf6d6","医院等级评审模拟检查中责任制整体护理现场评审的实践与体会.pdf","02_醫院管理與品質\未標示年份\医院等级评审模拟检查中责任制整体护理现场评审的实践与体会.pdf","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","護理管理","醫院評鑑與醫療品質","pdf","860692","2025-07-09T03:37:32.000Z","classified_candidate","0.35"
"a3a29e171c25184b","医院评审专家库管理办法（全文）.docx","02_醫院管理與品質\未標示年份\医院评审专家库管理办法（全文）.docx","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","臨床研究與人體試驗","醫療保險與支付；醫院評鑑與醫療品質；醫療治理與依法執業","docx","17473","2023-08-31T12:00:44.000Z","classified_candidate","0.35"
"5b15640ebd3fe145","医院评审现场评价工作手册工作手册.doc","02_醫院管理與品質\未標示年份\医院评审现场评价工作手册工作手册.doc","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","","doc","78964","2023-09-06T06:00:20.000Z","classified_candidate","0.35"
"a9bec051c865bc4f","医院院长办公会议事与决策规则.doc","02_醫院管理與品質\未標示年份\医院院长办公会议事与决策规则.doc","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","doc","32256","2022-06-03T09:14:52.000Z","needs_review","0.35"
"e10600ef8ce9a20a","卫生部三甲医院评审员手册(新版).doc","02_醫院管理與品質\未標示年份\卫生部三甲医院评审员手册(新版).doc","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","","doc","88104","2023-09-06T06:02:16.000Z","classified_candidate","0.35"
"d569c98f25a3c423","卫生部关于印发《医疗卫生机构医学装备管理办法》的通知.docx","02_醫院管理與品質\未標示年份\卫生部关于印发《医疗卫生机构医学装备管理办法》的通知.docx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","感染預防與控制；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；財務、採購與內部稽核；醫院評鑑與醫療品質；醫療治理與依法執業","docx","25238","2023-03-01T09:19:24.000Z","classified_candidate","0.35"
"b2d3ba0c60139337","咽喉科内镜诊疗技术临床应用管理规范.pdf","02_醫院管理與品質\未標示年份\咽喉科内镜诊疗技术临床应用管理规范.pdf","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","其他／待確認","","pdf","179540","2024-05-29T11:15:42.000Z","classified_candidate","0.35"
"6f95e5fcd616c436","四川省医疗机构、医务人员、医疗行为责任追究办法.docx","02_醫院管理與品質\未標示年份\四川省医疗机构、医务人员、医疗行为责任追究办法.docx","CN","四川","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；醫療器材與設備；醫院評鑑與醫療品質；醫療治理與依法執業","docx","16783","2022-05-26T02:46:32.000Z","classified_candidate","0.75"
"a9c9ef14c41596b4","四川省医疗机构、医务人员、医疗行为责任追究办法（2）.docx","02_醫院管理與品質\未標示年份\四川省医疗机构、医务人员、医疗行为责任追究办法（2）.docx","CN","四川","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；醫療器材與設備；醫院評鑑與醫療品質；醫療治理與依法執業","docx","16783","2022-05-26T02:46:32.000Z","classified_candidate","0.75"
"a78a9c80057144a3","四川省基层医疗卫生机构状况及居家医疗服务开展现状调查.pdf","02_醫院管理與品質\未標示年份\四川省基层医疗卫生机构状况及居家医疗服务开展现状调查.pdf","UNKNOWN","四川","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1901954","2024-08-24T08:39:10.000Z","needs_review","0.35"
"f92f21e2b73b4e55","围手术期质量管理-手术中管理.pptx","02_醫院管理與品質\未標示年份\围手术期质量管理-手术中管理.pptx","UNKNOWN","地區待確認","年份待確認","","研究論文／文獻","醫院評鑑與醫療品質","資訊安全與個人資料；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；輸血與器官移植；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pptx","3379198","2024-11-29T06:58:32.000Z","classified_candidate","0.35"
"3d607a115ef9ea6a","国务院办公厅关于促进“互联网+医疗健康”发展的意见.docx","02_醫院管理與品質\未標示年份\国务院办公厅关于促进“互联网+医疗健康”发展的意见.docx","CN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；消防、治安與應急管理；醫院評鑑與醫療品質；後勤、建築與設施安全；醫療治理與依法執業","docx","20844","2023-03-01T02:07:58.000Z","classified_candidate","0.75"
"380235fcae333bfc","国务院办公厅关于健全重特大疾病医疗保险和救助制度的意见.docx","02_醫院管理與品質\未標示年份\国务院办公厅关于健全重特大疾病医疗保险和救助制度的意见.docx","CN","地區待確認","年份待確認","","技術規範／診療指南","資訊安全與個人資料","藥事與藥品管理；醫療保險與支付；醫療器材與設備；醫療治理與依法執業","docx","17678","2022-05-26T01:53:36.000Z","classified_candidate","0.75"
"4fa83914a8e8255e","国务院办公厅关于推进分级诊疗制度建设的指导意见.docx","02_醫院管理與品質\未標示年份\国务院办公厅关于推进分级诊疗制度建设的指导意见.docx","CN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；生殖、婦幼與月子服務；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；醫療器材與設備；臨床診療與醫療技術；醫院評鑑與醫療品質；醫療治理與依法執業","docx","20202","2023-03-01T02:02:42.000Z","classified_candidate","0.75"
"5e511995f95144ef","国务院办公厅关于推进医疗联合体建设和发展的指导意见.docx","02_醫院管理與品質\未標示年份\国务院办公厅关于推进医疗联合体建设和发展的指导意见.docx","UNKNOWN","地區待確認","年份待確認","","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；醫技、檢驗與病理；急診與緊急醫療；生殖、婦幼與月子服務；臨床研究與人體試驗；醫療保險與支付；臨床診療與醫療技術；財務、採購與內部稽核；醫院評鑑與醫療品質；後勤、建築與設施安全；醫療治理與依法執業","docx","21782","2023-03-01T02:05:58.000Z","classified_candidate","0.35"
