documentId,fileName,relativePath,jurisdiction,region,year,years,documentType,primaryTopic,secondaryTopics,extension,size,modifiedAt,classificationStatus,confidence
"bbe219455668f1c9","正电子发射及X射线计算机断层成像系统.pdf","02_醫院管理與品質\未標示年份\正电子发射及X射线计算机断层成像系统.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","354125","2024-08-22T05:24:50.000Z","needs_review","0.35"
"6f11ec298552f195","眼科医院基本标准（试行.pdf","02_醫院管理與品質\未標示年份\眼科医院基本标准（试行.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","324604","2023-09-21T07:21:30.000Z","needs_review","0.35"
"9c1aab1279cf50b2","第 2-20 部分：患者服务 血液净化.pdf","02_醫院管理與品質\未標示年份\第 2-20 部分：患者服务 血液净化.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1786138","2022-06-20T04:02:26.000Z","needs_review","0.35"
"4154a07cc544b9ac","系統性品質文化的力量：創造卓越的醫療典範.pdf","02_醫院管理與品質\未標示年份\系統性品質文化的力量：創造卓越的醫療典範.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1296004","2025-09-29T06:01:10.000Z","needs_review","0.35"
"8f47f12356dadc79","血液淨化.pdf","02_醫院管理與品質\未標示年份\血液淨化.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","4951207","2022-07-07T03:24:56.000Z","needs_review","0.35"
"28e06c1c5ca70cf9","血液淨化室質量規範(1).docx","02_醫院管理與品質\未標示年份\血液淨化室質量規範(1).docx","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","docx","10181927","2025-09-05T01:31:08.000Z","needs_review","0.35"
"564366079f6a3ba1","血液淨化室質量規範.docx","02_醫院管理與品質\未標示年份\血液淨化室質量規範.docx","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","docx","8057528","2022-08-15T12:14:36.000Z","needs_review","0.35"
"ad2d62d698afd6f8","血液淨化室質量規範.pdf","02_醫院管理與品質\未標示年份\血液淨化室質量規範.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","9278671","2022-08-15T09:26:24.000Z","needs_review","0.35"
"f8a0a926bd6d1984","诚信计量管理规范 第 6 部分：.pdf","02_醫院管理與品質\未標示年份\诚信计量管理规范 第 6 部分：.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","375967","2023-02-12T08:49:10.000Z","needs_review","0.35"
"2003d38c54f4442a","醫院候診室衛生標準.pdf","02_醫院管理與品質\未標示年份\醫院候診室衛生標準.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1452940","2022-04-23T13:23:32.000Z","needs_review","0.35"
"d3f80c4391678949","重症监护病房管理规范(试行).doc","02_醫院管理與品質\未標示年份\重症监护病房管理规范(试行).doc","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","doc","41472","2022-06-09T03:01:38.000Z","needs_review","0.35"
"a9aa66eaf36ada92","附件3、112年度IRB不定時追蹤查核作業審查會自評暨審查表(範本).pdf","02_醫院管理與品質\未標示年份\附件3、112年度IRB不定時追蹤查核作業審查會自評暨審查表(範本).pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","380237","2024-02-05T01:19:34.000Z","needs_review","0.35"
"ef1383f8a0583146","附件3健康体检标准.pdf","02_醫院管理與品質\未標示年份\附件3健康体检标准.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","951884","2022-06-20T03:59:24.000Z","needs_review","0.35"
"2da23e23421b5e12","院前医疗急救调度操作规范.pdf","02_醫院管理與品質\未標示年份\院前医疗急救调度操作规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1276023","2023-07-13T03:37:02.000Z","needs_review","0.35"
"b96b24ee321be154","高质量高水平医院的评价体系初探.pdf","02_醫院管理與品質\未標示年份\高质量高水平医院的评价体系初探.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1296440","2025-12-24T08:19:44.000Z","needs_review","0.35"
"2539fc00bc9fecf9","麻 醉 记 录 单 标 准.pdf","02_醫院管理與品質\未標示年份\麻 醉 记 录 单 标 准.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","571406","2024-08-22T05:23:32.000Z","needs_review","0.35"
"1325780f924f2e6d","TCNMIA 0001-2020 社会办肾脏病专科医院能力评价.pdf","03_內科系\2020\TCNMIA 0001-2020 社会办肾脏病专科医院能力评价.pdf","UNKNOWN","地區待確認","2020","2020","待確認或非規範文件","其他／待確認","","pdf","1654028","2025-08-03T16:58:44.000Z","needs_review","0.35"
"6268c149fab761fb","急性ST段抬高型心肌梗死诊疗规范(2021年版).doc","03_內科系\2021\急性ST段抬高型心肌梗死诊疗规范(2021年版).doc","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","其他／待確認","","doc","107013","2022-06-15T09:19:14.000Z","needs_review","0.35"
"623599f7e3b070bd","急性ST段抬高型心肌梗死诊疗规范(2021年版)（2）.doc","03_內科系\2021\急性ST段抬高型心肌梗死诊疗规范(2021年版)（2）.doc","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","其他／待確認","","doc","107013","2022-06-15T09:19:14.000Z","needs_review","0.35"
"30a4b4de9fe650fe","T_CNAS 34-2023 成人呼吸支持治疗器械相关压力性损伤的预防.pdf","03_內科系\2023\T_CNAS 34-2023 成人呼吸支持治疗器械相关压力性损伤的预防.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","其他／待確認","","pdf","372048","2024-02-20T14:28:42.000Z","needs_review","0.35"
"77ffbf124767f93f","T_SHNA 0003-2023 消化内镜诊疗前消化道准备.pdf","03_內科系\2023\T_SHNA 0003-2023 消化内镜诊疗前消化道准备.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","其他／待確認","","pdf","373538","2024-05-29T11:07:36.000Z","needs_review","0.35"
"19dc13838d28e07d","呼吸机安全管理 pdf.pdf","03_內科系\未標示年份\呼吸机安全管理 pdf.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","558245","2020-06-13T11:21:04.000Z","needs_review","0.35"
"6aa2738b3847543a","对市十五届人大六次会议 第0369号代表建议的答复_心血管危险因素筛查和综合管理.pdf","03_內科系\未標示年份\对市十五届人大六次会议 第0369号代表建议的答复_心血管危险因素筛查和综合管理.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","491835","2022-08-29T13:03:48.000Z","needs_review","0.35"
"2d5c2cbd56ea4c8c","糖尿病患者胰岛素无针注射操作指引.pdf","03_內科系\未標示年份\糖尿病患者胰岛素无针注射操作指引.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1066977","2024-08-19T01:19:32.000Z","needs_review","0.35"
"95b2f26fd688672a","连续肾脏替代治疗装置性能技术指标检测与控制标准.pdf","03_內科系\未標示年份\连续肾脏替代治疗装置性能技术指标检测与控制标准.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1284290","2024-08-09T06:06:30.000Z","needs_review","0.35"
"45d6b3ff88d5b728","TCNAS 46－2024 口腔癌术后口腔冲洗技术.pdf","06_口腔科\2024\TCNAS 46－2024 口腔癌术后口腔冲洗技术.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","其他／待確認","","pdf","264075","2025-02-16T02:25:48.000Z","needs_review","0.35"
"0c1a054b11c6ca6d","185833_637口腔癌术后口腔冲洗技术.pdf","06_口腔科\未標示年份\185833_637口腔癌术后口腔冲洗技术.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","264075","2025-03-07T07:10:44.000Z","needs_review","0.35"
"1d70383bf9fbae32","中医诊所基本标准(2023年版).pdf","14_康復與中醫\2023\中医诊所基本标准(2023年版).pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","其他／待確認","","pdf","361045","2023-04-02T07:57:44.000Z","needs_review","0.35"
"3e81176c485d4217","T_CNSS 021-2023 中国高龄老年人体质指数适宜范围与体重管理.pdf","15_公共衛生與健康服務\2023\T_CNSS 021-2023 中国高龄老年人体质指数适宜范围与体重管理.pdf","CN","地區待確認","2023","2023","待確認或非規範文件","其他／待確認","","pdf","318019","2025-04-14T01:15:28.000Z","needs_review","0.35"
"2469587b2f91115f","MZ_T 236-2024 养老机构委托服务规范.pdf","15_公共衛生與健康服務\2024\MZ_T 236-2024 养老机构委托服务规范.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","其他／待確認","","pdf","532270","2025-05-30T02:31:52.000Z","needs_review","0.35"
"392a38decaac090e","T_SIOT 306-2024 智慧健康养老 居家养老安全监测规范 报警.pdf","15_公共衛生與健康服務\2024\T_SIOT 306-2024 智慧健康养老 居家养老安全监测规范 报警.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","其他／待確認","","pdf","797012","2025-05-30T02:32:18.000Z","needs_review","0.35"
"5e70a59aa19e47b7","T_NXBX 039-2025 机构老年人康养照护（初级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 039-2025 机构老年人康养照护（初级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","504207","2025-05-30T02:29:38.000Z","needs_review","0.35"
"d628dd3676eb3d09","T_NXBX 040-2025 机构老年人康养照护（中级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 040-2025 机构老年人康养照护（中级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","498505","2025-05-30T02:29:30.000Z","needs_review","0.35"
"68bf354ad5988f6b","T_NXBX 041-2025 机构老年人康养照护（高级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 041-2025 机构老年人康养照护（高级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","440695","2025-05-30T02:29:24.000Z","needs_review","0.35"
"b5c7def033909eab","T_NXBX 042-2025 居家老年人康养照护（初级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 042-2025 居家老年人康养照护（初级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","475627","2025-05-30T02:29:16.000Z","needs_review","0.35"
"8382e16fc96d617b","T_NXBX 043-2025 居家老年人康养照护（中级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 043-2025 居家老年人康养照护（中级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","469235","2025-05-30T02:29:10.000Z","needs_review","0.35"
"6e91f73e292f4c17","T_NXBX 044-2025 居家老年人康养照护（高级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 044-2025 居家老年人康养照护（高级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","414689","2025-05-30T02:28:54.000Z","needs_review","0.35"
"a6b6056cfc587389","T_NXBX 045-2025 社区老年人康养照护（初级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 045-2025 社区老年人康养照护（初级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","489979","2025-05-30T02:28:48.000Z","needs_review","0.35"
"649db7c85682459f","T_NXBX 046-2025 社区老年人康养照护（中级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 046-2025 社区老年人康养照护（中级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","487970","2025-05-30T02:28:42.000Z","needs_review","0.35"
"dc4399145844abb7","T_NXBX 047-2025 社区老年人康养照护（高级）人员 从业技能.pdf","15_公共衛生與健康服務\2025\T_NXBX 047-2025 社区老年人康养照护（高级）人员 从业技能.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","其他／待確認","","pdf","428241","2025-05-30T02:28:36.000Z","needs_review","0.35"
"6c76bca762585e80","中国健康老年人标准.pdf","15_公共衛生與健康服務\未標示年份\中国健康老年人标准.pdf","CN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","281863","2026-01-29T02:51:28.000Z","needs_review","0.35"
"614013e758af35d6","医养结合机构内老年人在养老区和医疗区.pdf","15_公共衛生與健康服務\未標示年份\医养结合机构内老年人在养老区和医疗区.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","314033","2026-01-29T02:50:34.000Z","needs_review","0.35"
"59aeaa2bf04c51b0","湖北省便利老年人就医10项举措.pdf","15_公共衛生與健康服務\未標示年份\湖北省便利老年人就医10项举措.pdf","CN","湖北","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","1041033","2025-03-03T02:52:54.000Z","needs_review","0.35"
"d66dad872a2c35f0","湖北省关于建立完善老年健康服务体系的实施意见.pdf","15_公共衛生與健康服務\未標示年份\湖北省关于建立完善老年健康服务体系的实施意见.pdf","CN","湖北","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","4249341","2025-03-03T03:03:10.000Z","needs_review","0.35"
"f14facbf4e5de4bb","老年安宁疗护病区设置标准.pdf","15_公共衛生與健康服務\未標示年份\老年安宁疗护病区设置标准.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","pdf","310971","2026-01-29T02:50:50.000Z","needs_review","0.35"
"a6b32ddfa22fbace","SPEC-01-醫療文件科別年份分層.md","SPEC-01-醫療文件科別年份分層.md","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","其他／待確認","","md","6668","2026-09-15T07:59:41.073Z","needs_review","0.35"
